edad;segmento;saldo_total;numero_productos;visitas_app_mes;usa_web;usa_tarjeta_credito;reclamos_6m;satisfaccion_encuesta;tasa_credito_personal;rango_ingresos;region;cerrara_cuenta
74;Estandar;9268.39;5;5;1;1;0;4.2;24.22;Alto;Sierra;0
35;Estandar;33032.9;5;4;1;1;0;3.8;39.52;Medio;Costa;0
19;Premium;27522.38;5;4;0;0;0;2.7;41.79;Muy Alto;Sierra;0
52;Estandar;6185.5;3;6;1;0;0;1.7;41.8;Bajo;Selva;0
19;Preferente;0;3;4;0;0;0;2.4;35.16;Alto;Selva;0
72;Preferente;18497.24;3;5;1;1;0;2.6;32.54;Alto;Sierra;0
25;Estandar;37600.41;1;7;1;1;1;3.6;22.45;Medio;Selva;0
23;Estandar;27487.94;5;4;1;1;0;1.2;25.04;Medio;Selva;0
49;Preferente;15317.5;1;2;1;0;0;3.3;32.54;Muy Alto;Costa;0
44;Premium;25333.61;3;7;1;0;0;3.2;37.65;Medio;Costa;1
49;Preferente;13944.49;2;11;1;1;0;2.8;33.28;Bajo;Costa;0
72;Preferente;35528.59;3;5;1;1;0;2.9;36.48;Bajo;Sierra;0
51;Estandar;47573.49;4;9;0;1;0;2.4;44.42;Medio;Sierra;0
55;Estandar;29329.54;5;2;1;1;0;4.8;44.6;Medio;Costa;0
46;Preferente;3764.74;2;8;1;1;0;1.4;35.71;Muy Alto;Costa;1
37;Estandar;0;4;4;1;1;0;4.7;16.96;Medio;Sierra;1
44;Preferente;22909.4;3;6;0;0;1;3.7;29.87;Alto;Costa;0
29;Estandar;21634.69;1;17;1;0;4;1.1;36.17;Alto;Selva;1
27;Estandar;22837.83;2;6;1;0;0;2.6;32.35;Bajo;Costa;0
59;Premium;0;1;2;1;0;0;1.4;41.15;Medio;Sierra;0
23;Premium;18813.24;4;7;0;1;2;2.4;32.63;Medio;Selva;0
59;Preferente;15007.4;2;5;1;1;0;1.7;36.66;Medio;Selva;0
37;Premium;24492.25;2;2;1;0;0;3.3;29.72;Bajo;Costa;0
37;Estandar;28283.4;1;6;0;1;0;4.1;34.01;Bajo;Sierra;0
53;Estandar;14453.08;2;4;1;0;0;1.3;30.08;Medio;Selva;1
64;Estandar;0;3;1;1;1;0;3.9;24.91;Medio;Costa;0
18;Estandar;9473.11;3;4;0;1;0;2.5;42.67;Medio;Sierra;0
35;Estandar;37027.86;2;14;1;1;0;3.8;36.2;Muy Alto;Sierra;0
57;Preferente;16128.49;3;6;1;0;0;4.6;30.44;Medio;Selva;0
64;Estandar;21662.73;1;7;1;0;1;5;30.49;Muy Alto;Costa;0
38;Estandar;38401.02;2;11;1;0;0;4.2;34.53;Bajo;Costa;0
49;Preferente;31379.36;5;3;1;0;0;3.4;27.33;Muy Alto;Sierra;1
27;Preferente;37583.71;1;5;1;0;1;2.8;43.29;Muy Alto;Costa;0
40;Estandar;33754.86;3;11;1;1;0;1.3;32.2;Medio;Selva;0
49;Preferente;2422.34;1;5;1;1;0;3.7;27.97;Bajo;Sierra;1
22;Estandar;7535.92;5;9;0;1;0;3.7;35.56;Medio;Selva;0
62;Preferente;30643.71;5;4;0;1;1;3.6;29.15;Bajo;Selva;0
20;Preferente;21449.85;2;7;1;0;1;3.2;35.49;Bajo;Sierra;0
65;Premium;21174.28;3;9;1;1;2;3.4;41.12;Bajo;Sierra;0
48;Preferente;22918.16;5;4;1;1;0;3.3;44.15;Medio;Costa;0
30;Estandar;37051.46;2;4;1;0;2;2.2;20.19;Medio;Costa;1
50;Estandar;0;5;7;0;1;1;4.5;29.46;Bajo;Selva;1
26;Estandar;16916.79;5;3;1;1;0;2.6;37.35;Medio;Costa;0
36;Estandar;18702.32;4;5;1;0;0;4.8;51.44;Bajo;Costa;0
67;Premium;36302.89;5;6;0;1;0;2.4;32.36;Alto;Costa;0
70;Premium;32697.09;3;6;1;1;1;2.3;43.18;Medio;Costa;0
27;Estandar;21290.43;4;5;1;1;0;1.5;36.07;Medio;Costa;0
38;Estandar;9082.19;5;6;1;1;0;2.3;34.98;Alto;Sierra;0
72;Estandar;19150.81;5;3;0;0;3;2.7;38.39;Medio;Costa;0
33;Estandar;59521.79;1;4;1;1;1;3.1;35.95;Medio;Sierra;0
52;Estandar;33711.59;2;6;1;0;0;3.3;35.41;Bajo;Costa;0
50;Estandar;30420.65;2;5;0;1;2;5;34.81;Alto;Selva;0
21;Estandar;33112.72;5;3;1;1;0;3.5;30.79;Medio;Sierra;0
28;Estandar;13122.09;4;5;1;1;1;4.8;31.2;Bajo;Costa;1
37;Estandar;27968.87;5;7;1;0;1;1.7;34.26;Medio;Selva;0
52;Estandar;53010.26;2;6;1;1;1;2.2;35.18;Medio;Sierra;1
67;Preferente;30206.03;2;7;1;1;2;2.3;26.26;Medio;Costa;0
73;Premium;4377.61;5;10;1;1;0;1.3;41.47;Alto;Costa;0
44;Estandar;26117.06;3;8;1;0;0;2.8;21.56;Bajo;Selva;0
39;Estandar;29373.22;1;7;1;1;2;4.6;34.84;Muy Alto;Costa;0
40;Preferente;32755.47;2;4;1;1;1;1.1;29.78;Bajo;Selva;1
33;Estandar;25980.92;3;7;1;0;0;1.5;49.08;Alto;Selva;0
38;Estandar;32147.49;3;9;0;1;0;2.6;31.59;Bajo;Selva;0
38;Estandar;43833.8;3;8;1;1;0;1.3;34.43;Bajo;Selva;0
51;Estandar;43870.53;2;7;1;0;0;4.6;32.39;Muy Alto;Sierra;0
51;Estandar;20642.96;4;7;1;1;0;2.7;34.5;Alto;Selva;0
34;Premium;31238.07;5;8;0;1;1;1;37.17;Medio;Costa;0
26;Estandar;0;2;4;1;1;0;2.3;28.63;Medio;Costa;0
58;Preferente;9162.44;3;4;0;0;0;3.5;22.91;Alto;Selva;0
64;Estandar;10909.19;3;4;1;1;0;4.2;20.68;Muy Alto;Costa;0
31;Estandar;18563.25;5;8;1;1;1;1.1;23.4;Bajo;Costa;0
68;Estandar;210.68;1;8;1;1;1;4.5;22.82;Medio;Selva;0
28;Estandar;21401.92;3;6;0;1;2;1.6;45.11;Bajo;Selva;0
48;Preferente;6744.31;5;4;1;0;0;1.8;31.91;Medio;Costa;1
58;Premium;78.08;4;6;1;1;0;1.1;30.29;Alto;Sierra;0
63;Estandar;0;4;6;1;1;1;5;26.3;Bajo;Selva;0
21;Estandar;11146.52;3;2;1;1;0;2.6;39.68;Medio;Sierra;0
24;Preferente;24394.86;5;5;1;1;1;3.8;25.63;Alto;Sierra;0
44;Estandar;26559.67;1;4;1;1;1;1.6;35.6;Alto;Costa;1
61;Estandar;28406.68;4;5;0;1;0;3.6;33.01;Bajo;Costa;0
30;Estandar;17939.92;2;15;0;1;0;4.1;45.72;Bajo;Costa;1
53;Estandar;24414.94;3;5;1;0;0;1.1;41.78;Medio;Sierra;0
25;Estandar;16746.3;3;6;0;0;1;2;29.57;Muy Alto;Selva;0
23;Preferente;12040.23;3;9;0;0;1;3.3;26.22;Bajo;Sierra;0
60;Preferente;741.19;4;7;0;0;0;4.4;34.87;Muy Alto;Selva;0
46;Premium;8597.08;2;5;1;0;0;1.2;39;Medio;Costa;0
60;Estandar;6174.78;3;3;0;1;1;4.9;21.06;Medio;Sierra;0
55;Preferente;31998.56;3;9;1;0;1;2.3;36.52;Alto;Costa;1
38;Premium;8626.65;3;10;0;0;0;2.5;36.36;Muy Alto;Sierra;0
68;Estandar;29787.27;3;4;1;0;1;3;40.58;Medio;Sierra;0
25;Estandar;15022.88;1;9;1;1;0;4;40.62;Medio;Sierra;0
67;Preferente;40146.47;3;7;0;1;0;2.7;35.77;Bajo;Costa;0
43;Estandar;3375.66;4;6;0;1;0;4.5;33.31;Medio;Sierra;0
65;Preferente;0;3;5;0;0;1;1.4;40.57;Bajo;Costa;0
48;Preferente;31242.35;3;6;0;0;0;2.3;49.95;Alto;Costa;0
20;Preferente;27730.05;3;9;1;1;2;2.1;41.67;Bajo;Costa;0
42;Estandar;18730.85;5;8;1;0;0;4.8;31.68;Medio;Sierra;0
26;Premium;26114.26;2;4;1;1;0;1.2;31.52;Medio;Costa;0
40;Estandar;14116.16;1;9;0;1;0;2.7;30.28;Muy Alto;Sierra;0
55;Estandar;18848.15;5;9;1;0;0;3.7;50.72;Bajo;Costa;0
24;Preferente;0;5;4;0;0;1;3.1;46.31;Alto;Costa;0
67;Estandar;22971.81;3;9;1;1;0;3.3;28.83;Medio;Sierra;0
69;Preferente;4749.86;4;8;1;1;2;3.8;39.47;Bajo;Costa;1
63;Estandar;52147.18;5;7;1;0;0;3;40.61;Bajo;Selva;0
54;Premium;44666.16;5;5;1;0;0;3.2;16.24;Alto;Costa;0
28;Estandar;0;5;5;1;1;0;3.2;30.19;Medio;Costa;0
70;Estandar;8430.47;5;9;0;0;0;2.6;26.41;Medio;Costa;0
45;Estandar;12186.56;5;6;1;0;1;3.5;36.77;Medio;Selva;0
37;Estandar;4390.33;4;5;0;1;0;4.7;26.1;Alto;Sierra;0
25;Estandar;21352.41;1;4;1;1;0;2.2;33.52;Medio;Sierra;1
58;Preferente;17980.73;4;9;0;1;0;4.2;40.55;Muy Alto;Costa;0
54;Estandar;35416.05;3;3;0;0;2;1.8;27.42;Bajo;Costa;0
47;Estandar;49867.03;5;5;1;1;2;1.6;41.44;Bajo;Costa;0
28;Preferente;0;3;9;1;0;0;2.3;48.12;Medio;Costa;0
24;Estandar;38525.22;2;10;1;1;0;1.9;16.74;Bajo;Sierra;0
29;Preferente;13398.55;2;6;1;1;0;2.3;44.62;Muy Alto;Sierra;0
63;Estandar;28530.02;2;4;1;1;0;2.9;44.39;Bajo;Sierra;0
42;Estandar;42722.82;3;5;0;0;2;2.4;38.27;Medio;Sierra;0
20;Estandar;27983.14;3;9;1;1;1;4.8;42.2;Medio;Costa;0
22;Preferente;25695.83;4;6;0;0;1;1.4;27.95;Medio;Costa;0
29;Estandar;17358.76;4;8;1;1;0;2.9;51.01;Medio;Sierra;1
49;Estandar;36463.87;5;6;1;1;1;3;24.98;Medio;Costa;0
46;Estandar;13747.11;4;6;1;1;1;3.3;37.95;Alto;Costa;0
28;Estandar;30830.57;2;6;0;1;0;2.5;39.46;Medio;Costa;0
37;Estandar;32230.39;1;7;0;0;1;3.9;34.22;Bajo;Costa;0
47;Estandar;12543.15;2;6;0;0;1;3.7;36.21;Medio;Costa;0
40;Estandar;42986.54;5;8;1;0;0;1.2;35.84;Muy Alto;Selva;0
45;Estandar;28841;4;5;1;1;0;3.3;32.14;Alto;Selva;0
37;Preferente;22080.9;5;6;1;1;0;3;50.9;Alto;Sierra;0
57;Estandar;18942.23;3;6;1;0;2;1.5;31.55;Alto;Costa;0
40;Estandar;24769.94;1;7;0;0;0;2.9;29.42;Bajo;Costa;1
51;Preferente;14411.75;2;7;0;1;1;3.3;34.68;Medio;Sierra;0
32;Preferente;1400.52;3;7;1;1;1;2.7;35.41;Medio;Sierra;0
28;Preferente;13472.18;4;8;1;1;0;4.6;26.74;Alto;Costa;0
35;Estandar;63673.78;2;7;1;1;0;2.2;33.59;Muy Alto;Costa;0
22;Estandar;23900.46;2;6;1;0;0;4.6;49.28;Bajo;Sierra;0
67;Estandar;3954.26;4;5;0;1;0;3.7;36.71;Bajo;Selva;0
42;Estandar;14988.13;1;4;1;1;0;3.4;38.43;Alto;Sierra;0
41;Estandar;19453.68;2;6;0;1;2;3.3;41.53;Muy Alto;Costa;0
54;Estandar;34399.15;1;3;0;0;0;2.3;40.53;Alto;Costa;0
44;Preferente;17901;3;4;1;0;1;3.8;17.07;Bajo;Costa;0
56;Preferente;12555.32;3;6;1;1;0;3.7;44.8;Bajo;Sierra;0
52;Estandar;3022.02;1;5;1;1;1;3.9;41.67;Bajo;Selva;0
25;Estandar;23850.51;1;5;1;1;0;2.1;43.85;Bajo;Sierra;0
54;Estandar;9681.13;4;6;0;1;1;3.1;20.39;Medio;Costa;0
52;Estandar;1175.22;4;3;1;1;1;3.6;20.58;Alto;Costa;0
71;Preferente;25846.17;5;9;1;1;0;4.1;33.82;Bajo;Sierra;0
35;Estandar;15254.32;2;7;0;0;0;2.2;33.71;Muy Alto;Selva;0
21;Estandar;28767.56;2;5;1;1;0;2;29.68;Bajo;Costa;1
46;Preferente;26190.3;3;5;1;1;0;2.4;37.56;Bajo;Sierra;0
18;Estandar;15078.86;5;4;1;0;0;3.4;51.58;Medio;Selva;0
18;Estandar;25444.65;1;0;1;1;0;4.1;23.37;Medio;Costa;0
25;Estandar;46789.47;1;5;1;1;1;2.7;33.58;Bajo;Selva;0
45;Premium;3892.38;4;11;1;0;0;3.4;27.26;Bajo;Costa;0
67;Estandar;8885.41;2;2;1;0;0;1.4;35.7;Bajo;Costa;0
25;Estandar;21941.88;1;3;1;1;0;4.5;40.59;Medio;Sierra;0
20;Preferente;25248.43;1;6;1;1;0;3.7;37.37;Bajo;Costa;0
28;Preferente;29809.08;1;3;0;1;2;4.7;35.99;Medio;Sierra;0
42;Preferente;7234.29;1;4;0;1;0;3.3;33.94;Medio;Costa;1
62;Estandar;34480.1;1;7;0;0;1;3.6;43.01;Alto;Selva;0
56;Premium;24122.73;5;6;1;0;0;4.8;22.44;Muy Alto;Costa;0
67;Estandar;18841.26;3;3;1;0;1;3.2;47.37;Muy Alto;Selva;0
31;Estandar;0;1;2;0;1;0;3.8;39.94;Medio;Costa;0
44;Estandar;35433.13;1;4;0;1;0;2;29.21;Alto;Costa;0
59;Estandar;7485.32;5;2;1;1;1;3.1;34.55;Medio;Costa;0
23;Preferente;6249.08;1;5;0;1;1;2.9;37.77;Medio;Costa;0
19;Estandar;28650.76;3;3;1;1;0;4.6;40.48;Medio;Costa;0
61;Preferente;23676.85;3;6;1;1;1;1.9;41.13;Alto;Sierra;0
34;Estandar;24204.14;3;4;1;1;0;2.1;41.68;Muy Alto;Sierra;0
36;Preferente;55377.66;4;6;1;1;0;4.7;38.99;Muy Alto;Selva;1
57;Estandar;8794.04;4;9;1;1;0;2.2;54.2;Bajo;Sierra;0
71;Preferente;38123.29;3;6;1;1;0;2.8;23.94;Medio;Costa;1
62;Estandar;25428.5;4;5;1;0;0;4.3;30.17;Bajo;Sierra;0
56;Preferente;57071.7;2;7;1;1;0;4.7;45.13;Bajo;Sierra;0
53;Estandar;26761.28;3;5;1;1;0;2.4;27.18;Bajo;Costa;0
44;Preferente;18858.19;5;6;1;1;1;1.1;31.98;Muy Alto;Costa;0
53;Estandar;17923.79;4;6;1;0;0;2.6;39.69;Bajo;Sierra;0
50;Estandar;16325.57;4;8;1;1;0;4.4;34.89;Medio;Selva;0
46;Estandar;6886.83;3;5;1;1;0;1.9;43.82;Medio;Sierra;0
59;Preferente;41656.49;4;8;1;0;0;2.7;22.32;Medio;Selva;0
21;Preferente;12892.17;4;3;1;1;0;2.4;36.13;Alto;Costa;0
40;Preferente;17940.16;5;3;1;0;0;4.3;39.05;Medio;Sierra;0
38;Premium;21941.36;5;4;0;1;0;2.9;39.13;Medio;Costa;0
52;Estandar;26923.8;1;5;1;1;0;1.6;27.64;Bajo;Selva;0
54;Preferente;30906.66;1;10;0;0;0;1.6;40.58;Alto;Sierra;0
60;Estandar;43849.06;3;4;1;0;0;1.9;45.02;Medio;Sierra;0
32;Estandar;14377.26;5;5;0;0;1;3.1;35.03;Alto;Costa;0
24;Estandar;25909.01;4;7;0;0;0;2.8;34.45;Medio;Selva;0
32;Estandar;0;1;6;1;0;1;1;36.37;Alto;Sierra;0
27;Estandar;10357.54;1;5;1;1;0;3.5;24.34;Medio;Sierra;1
53;Estandar;20485.59;2;10;0;0;1;3.7;31.17;Alto;Sierra;1
39;Estandar;16682.46;3;11;0;1;0;4.7;25.65;Medio;Selva;0
59;Preferente;37322.21;1;1;1;1;0;3.6;29.62;Medio;Sierra;0
72;Premium;28668.36;4;2;1;1;1;4.5;35.86;Alto;Costa;0
33;Preferente;25125.5;4;3;0;1;2;1.4;52.15;Alto;Costa;0
66;Estandar;13169.87;4;9;0;1;1;1.9;41.62;Medio;Sierra;0
66;Estandar;18828.91;1;4;0;1;0;2.3;29.62;Medio;Sierra;1
58;Estandar;26384.87;3;8;0;0;0;2.6;43.93;Bajo;Costa;0
25;Estandar;52241.94;4;4;1;1;0;2.1;35.18;Medio;Costa;0
25;Preferente;26430.17;2;4;1;1;2;3.2;39.32;Muy Alto;Costa;0
54;Estandar;12967.34;4;8;0;0;0;2.4;40.82;Bajo;Selva;1
44;Estandar;35242.16;1;5;1;0;1;2.2;34.47;Bajo;Sierra;0
56;Estandar;23006.26;1;4;1;1;0;4.2;35.24;Bajo;Selva;0
65;Estandar;0;4;3;1;0;0;2.3;36.84;Alto;Sierra;0
69;Preferente;9293.59;3;10;0;1;0;1.8;32.13;Medio;Costa;0
71;Estandar;20750.46;4;8;1;1;1;3.4;44.22;Alto;Selva;0
41;Preferente;14762.62;1;4;1;1;0;2.7;41.25;Muy Alto;Costa;0
52;Estandar;24159.98;2;6;0;1;1;2.7;23.49;Alto;Selva;0
68;Preferente;26608.21;3;4;1;0;1;2.7;45.71;Medio;Selva;0
57;Preferente;12243.46;5;1;1;1;0;4.9;33.78;Muy Alto;Sierra;0
66;Estandar;32841.7;5;6;1;1;1;1.5;28.72;Alto;Costa;0
29;Preferente;46847.15;1;4;1;1;1;1.5;41.76;Bajo;Sierra;0
41;Preferente;40885.91;5;9;0;1;0;1.4;22.88;Medio;Costa;1
59;Preferente;27276.69;3;13;1;0;0;3.7;35.19;Alto;Selva;0
58;Preferente;33649.67;3;3;0;1;0;3.5;38.69;Medio;Sierra;0
65;Preferente;31089.24;4;4;0;0;0;4.4;29.42;Muy Alto;Costa;0
62;Estandar;6124.53;3;11;1;1;1;3;32.06;Alto;Selva;0
64;Estandar;16277.88;3;6;0;0;0;3.5;36.47;Bajo;Selva;0
60;Preferente;11382.29;4;8;0;1;0;4.9;42.48;Muy Alto;Costa;0
47;Premium;22387.02;3;5;1;0;0;3;50.18;Bajo;Costa;0
36;Estandar;38256.47;5;4;0;1;0;2;41.46;Medio;Costa;0
52;Estandar;12571.08;5;6;1;0;0;3.7;46.89;Muy Alto;Sierra;0
47;Estandar;113.91;3;3;1;1;0;4.3;34.1;Bajo;Costa;0
51;Estandar;18622.02;1;4;0;1;0;4.5;44.8;Bajo;Selva;0
40;Preferente;42209.45;5;7;0;1;0;4.9;33.7;Alto;Costa;0
54;Estandar;6443.68;3;3;1;0;0;4.9;45.44;Alto;Costa;0
33;Preferente;22477.77;2;6;1;1;0;2;28.58;Bajo;Selva;0
58;Preferente;0;2;3;1;0;1;1.5;33.58;Bajo;Sierra;0
19;Estandar;10289.27;3;7;1;1;1;1.9;23.38;Medio;Costa;1
66;Estandar;12012.42;2;7;1;1;0;2.5;37.78;Alto;Costa;0
53;Estandar;38937.26;4;3;0;0;1;2.7;41.19;Alto;Selva;0
40;Estandar;8827.31;1;2;0;0;1;4.7;31.87;Alto;Sierra;0
46;Premium;41715.36;1;9;1;0;0;3.7;56.57;Medio;Sierra;0
44;Estandar;39448.06;4;5;0;1;0;2.4;30.8;Medio;Sierra;0
43;Preferente;8117.64;5;5;0;0;0;1.8;38.86;Bajo;Costa;0
35;Estandar;29362.03;4;6;1;1;1;2.4;41.32;Alto;Selva;1
19;Estandar;3739.31;3;6;1;0;0;3.4;46.78;Alto;Costa;0
38;Preferente;29881.61;1;3;1;1;1;1;38.19;Bajo;Costa;0
20;Preferente;40223.1;2;3;1;0;0;3.9;16.11;Medio;Costa;0
47;Estandar;15255.75;2;11;1;0;1;1.3;42.16;Muy Alto;Costa;0
50;Estandar;21690.08;2;7;1;0;0;3;32.98;Bajo;Sierra;0
60;Estandar;0;2;10;1;1;0;3;35.43;Medio;Selva;1
48;Preferente;40594.3;4;10;1;1;0;4.8;27.62;Medio;Sierra;0
70;Estandar;2732.51;5;6;1;1;0;1.8;29.75;Alto;Sierra;1
64;Preferente;19777.7;1;6;0;1;1;4.4;27.92;Medio;Costa;0
44;Estandar;24894.76;3;13;1;1;0;1.2;23.82;Medio;Selva;0
47;Estandar;35579.97;1;4;1;1;1;4.8;38.47;Medio;Costa;0
51;Preferente;16314.01;2;7;0;1;0;1.9;39.21;Muy Alto;Selva;0
71;Estandar;31527.11;1;8;1;0;1;1.9;34.59;Medio;Costa;0
30;Estandar;14535.95;2;2;0;0;0;3.2;42.61;Bajo;Selva;0
68;Estandar;0;5;7;1;1;0;3.6;28.5;Medio;Selva;0
73;Estandar;38816.43;5;5;1;0;1;2.9;46.26;Bajo;Sierra;0
60;Estandar;14770.22;5;9;1;1;1;4.1;39.92;Muy Alto;Selva;0
31;Preferente;10535.05;5;7;0;1;0;3.6;29.91;Bajo;Selva;0
74;Preferente;11931.46;3;8;0;1;1;4.3;39.07;Medio;Sierra;0
43;Preferente;0;2;6;0;0;1;4.4;37.35;Alto;Costa;1
48;Premium;24098.47;2;5;1;0;0;2;42.75;Bajo;Sierra;0
21;Preferente;3206.32;1;8;1;1;1;4.8;27.67;Bajo;Sierra;0
38;Premium;40965.67;5;11;0;1;1;3.3;27.15;Muy Alto;Costa;0
20;Premium;17996.02;4;3;1;1;1;4.7;40.51;Bajo;Sierra;0
54;Estandar;36640.43;5;6;0;1;0;3.6;39.05;Bajo;Sierra;1
72;Premium;3450.59;4;4;1;1;0;4.4;42.05;Medio;Costa;0
54;Estandar;13253.6;5;8;1;1;2;3.2;52.85;Medio;Costa;0
21;Estandar;34115.65;2;7;1;0;0;1.4;35.01;Medio;Costa;0
52;Estandar;37938.55;1;7;1;0;1;1.4;40.45;Alto;Costa;0
35;Preferente;37621.94;5;8;1;1;0;4.2;27.65;Medio;Sierra;0
59;Estandar;26966.32;4;3;0;1;1;3.4;39.43;Bajo;Costa;0
57;Estandar;2559.66;1;2;1;0;0;3.2;21.83;Medio;Costa;0
51;Premium;33962.41;3;10;1;0;0;2.5;35.3;Medio;Costa;0
63;Estandar;3565.95;1;8;1;1;0;4.9;33.14;Medio;Sierra;0
70;Preferente;10559.92;1;14;1;1;1;1.2;26.07;Medio;Costa;0
50;Preferente;30017.41;3;11;1;0;0;3.2;42.49;Medio;Costa;0
19;Estandar;10571.05;1;5;1;1;2;3;49.17;Medio;Costa;0
38;Preferente;13293.79;5;3;0;1;0;2.1;25.63;Bajo;Selva;0
50;Preferente;15991.42;5;7;1;0;2;2;31.4;Muy Alto;Selva;0
69;Estandar;34009.1;4;5;0;0;0;2.2;25.19;Muy Alto;Sierra;0
49;Estandar;32713.07;1;4;1;1;0;4.1;29.29;Medio;Costa;0
41;Estandar;53623.6;5;9;1;0;0;2.8;23.75;Medio;Selva;0
21;Preferente;28495.01;5;3;1;0;0;2;30.39;Medio;Costa;0
28;Estandar;35603.73;2;5;0;0;0;4.6;36.25;Medio;Sierra;0
56;Preferente;7733.53;2;8;1;0;1;3.2;30.87;Alto;Sierra;0
50;Estandar;34011.57;3;9;1;1;0;4.8;42.6;Muy Alto;Selva;0
63;Preferente;38497;4;5;1;1;0;4.2;46.11;Alto;Costa;0
20;Preferente;30907.13;2;4;1;1;0;1.8;31.34;Bajo;Costa;1
35;Estandar;0;1;2;1;1;0;2;33.98;Alto;Sierra;1
51;Estandar;0;2;3;1;0;0;3.2;27.94;Bajo;Costa;0
68;Preferente;11675.73;4;2;1;1;0;1.9;48.45;Medio;Selva;0
38;Estandar;23145.21;4;10;1;0;0;1.5;48.08;Bajo;Costa;0
26;Premium;5803.61;2;5;0;1;1;1;20.43;Bajo;Sierra;0
25;Estandar;26908.21;1;3;0;1;0;2.5;43.47;Medio;Selva;1
58;Estandar;17029.4;3;7;1;1;0;3.6;29.77;Bajo;Costa;0
40;Estandar;26979.37;2;6;1;0;0;3.9;30.97;Medio;Costa;0
65;Estandar;24901.61;4;8;1;0;0;2.8;26.85;Alto;Costa;0
21;Estandar;7837.72;1;5;1;1;0;2.7;39.42;Alto;Costa;0
42;Estandar;27499.99;1;11;0;1;0;4.4;29.28;Medio;Sierra;0
38;Estandar;29342.17;4;5;0;0;1;4.9;31.9;Alto;Selva;0
74;Estandar;11709.28;4;8;0;0;2;3.6;37.06;Bajo;Costa;0
28;Estandar;18176.02;1;7;0;0;1;2.1;22.99;Medio;Costa;0
25;Estandar;11443.64;1;7;0;1;0;3.3;42.12;Medio;Costa;0
58;Estandar;12574.34;1;4;0;1;0;2.8;25.85;Medio;Sierra;0
29;Preferente;14806.06;3;7;1;1;0;1.3;32.5;Medio;Selva;0
61;Preferente;31430.52;1;10;1;1;1;3.6;22.56;Bajo;Costa;0
71;Estandar;0;3;4;0;1;0;4.6;34.84;Bajo;Sierra;0
65;Estandar;34193.87;3;3;1;1;2;1.3;26.27;Bajo;Selva;0
59;Estandar;37080.44;4;9;1;1;0;1.2;52.66;Alto;Sierra;0
72;Estandar;25241.99;4;5;1;1;0;1.6;25.07;Bajo;Costa;0
30;Estandar;31933.47;5;8;1;0;0;4.7;44.02;Bajo;Costa;0
32;Premium;38217.43;1;3;1;1;2;1.4;28.65;Alto;Costa;0
45;Estandar;0;3;7;1;1;1;2.7;30.89;Bajo;Costa;1
48;Preferente;4395.38;5;9;1;1;0;4.5;49.29;Medio;Sierra;0
58;Premium;37583.16;4;4;1;1;0;3.9;40.61;Muy Alto;Sierra;0
22;Estandar;33071.37;3;5;1;1;0;4.5;18.53;Bajo;Costa;0
58;Preferente;35133.1;5;15;1;1;1;2.5;40.37;Alto;Costa;0
27;Premium;0;2;5;1;1;2;4;36.24;Muy Alto;Selva;0
62;Estandar;37907.19;5;5;1;1;0;4.8;42.43;Bajo;Selva;0
51;Premium;0;5;4;1;0;1;4.9;34.5;Medio;Sierra;0
61;Estandar;39848.61;5;8;1;1;1;3.6;37.54;Alto;Sierra;0
44;Estandar;34261.54;5;8;0;0;0;3;31.34;Bajo;Sierra;0
68;Estandar;20912.43;4;6;1;1;2;2;29.81;Medio;Selva;0
18;Estandar;2396.95;2;4;0;1;1;1.6;24.32;Medio;Selva;0
61;Estandar;39977.53;2;6;1;1;0;2.9;33.54;Alto;Costa;0
32;Estandar;24731.15;4;1;1;1;0;3;36.29;Bajo;Sierra;1
52;Preferente;9245.49;1;11;1;0;1;4.9;24.77;Medio;Selva;0
55;Estandar;22759.22;3;7;1;1;0;1.8;25.22;Bajo;Selva;0
35;Estandar;11697.76;2;5;0;0;1;4.1;41.71;Bajo;Selva;1
72;Estandar;11249.93;4;7;1;1;0;2.4;37.05;Bajo;Sierra;0
46;Premium;0;1;7;1;0;0;3.4;26.97;Bajo;Sierra;0
47;Estandar;35766.03;4;7;1;1;1;2.1;25.35;Muy Alto;Costa;0
60;Estandar;0;5;8;1;1;1;2.2;31.41;Medio;Selva;0
56;Estandar;32481.2;3;8;0;1;0;3.9;34.25;Bajo;Selva;0
64;Estandar;40693.16;1;5;1;0;0;2.4;28.71;Alto;Selva;0
48;Estandar;0;5;11;1;1;1;1.8;44.99;Muy Alto;Sierra;0
30;Estandar;30509.86;2;8;0;1;0;2.6;42.75;Muy Alto;Costa;0
41;Estandar;19857.15;3;9;1;1;1;2;32.27;Bajo;Costa;0
20;Estandar;0;2;3;1;1;1;2.2;38.56;Bajo;Sierra;0
19;Estandar;29823.09;3;4;1;1;1;4.8;38.71;Alto;Costa;1
62;Premium;20227.99;1;6;0;0;1;2.1;32.99;Bajo;Sierra;0
39;Estandar;29918.01;3;7;0;0;0;4.1;44.52;Medio;Costa;0
55;Premium;20922.44;3;4;1;0;1;1.3;37.18;Medio;Costa;0
36;Preferente;28131.84;3;2;1;1;0;1.1;17.28;Medio;Costa;0
37;Premium;41268.31;3;4;1;0;0;4.7;19.39;Bajo;Costa;0
50;Premium;11076.68;3;2;1;1;0;2.2;37.18;Medio;Selva;0
72;Estandar;15476.26;2;7;1;1;1;1;35.37;Bajo;Sierra;0
